datetimeUtc,co,no,no2,o3,pm10,relativehumidity,temperature,wind_speed
2026-02-05T01:15:00Z,0.996,9.74,55.55,999.99,168.1,15.52,11.02,0.37
2026-02-05T01:45:00Z,0.924,10.12,56.93,807.12,170.3,15.52,10.64,0.34
2026-02-05T02:00:00Z,1.033,12.36,55.52,999.99,170.3,15.52,10.63,0.55
2026-02-05T02:15:00Z,1.029,13.7,62.94,948.4,170.3,15.52,10.9,0.38
2026-02-05T02:30:00Z,1.113,12.53,60.06,732.72,170.3,15.52,11.28,0.51
2026-02-05T02:45:00Z,1.141,13.71,69.3,919.22,176.6,15.52,11.81,0.91
2026-02-05T03:00:00Z,1.174,14.08,69.05,999.99,176.6,15.52,12.51,0.82
2026-02-05T04:15:00Z,1.133,11.33,61.38,74.76,193.0,111.0,15.31,0.66
2026-02-05T04:30:00Z,1.133,8.38,52.9,131.98,193.0,111.0,16.05,1.09
2026-02-05T04:45:00Z,1.092,9.8,59.29,75.98,203.5,111.0,16.76,1.21
2026-02-05T05:00:00Z,1.504,9.56,53.25,6.19,203.5,111.0,16.95,1.3
2026-02-05T05:15:00Z,1.51,6.37,42.71,45.97,203.5,111.0,17.71,0.87
2026-02-05T05:30:00Z,1.45,8.1,53.32,42.37,203.5,111.0,18.54,1.04
2026-02-05T05:45:00Z,1.412,7.89,48.45,43.04,208.3,111.0,19.06,0.44
2026-02-05T06:00:00Z,1.378,8.65,52.84,44.67,208.3,111.0,19.78,0.73
2026-02-05T06:15:00Z,1.371,7.31,50.5,43.68,208.3,111.0,20.0,0.48
2026-02-05T06:30:00Z,1.417,7.06,53.22,41.91,2.3,111.0,20.05,0.87
2026-02-05T06:45:00Z,1.362,7.27,43.92,45.81,0.0,111.0,20.26,0.94
2026-02-05T07:00:00Z,1.368,7.24,42.58,46.85,0.0,111.0,20.54,0.62
2026-02-05T07:15:00Z,1.393,8.18,43.75,45.52,1.9,111.0,20.96,1.02
2026-02-05T07:45:00Z,0.712,7.74,45.69,53.23,173.8,111.0,21.23,1.0
2026-02-05T08:00:00Z,0.863,7.13,51.35,55.04,173.8,111.0,21.34,0.94
2026-02-05T08:15:00Z,0.962,8.8,44.1,57.94,173.7,111.0,21.48,0.83
2026-02-05T08:30:00Z,1.001,8.03,50.45,57.54,159.8,111.0,22.04,0.43
2026-02-05T08:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05T09:00:00Z,0.96,11.7,54.41,54.9,159.8,111.0,21.97,0.65
2026-02-05T09:15:00Z,0.917,9.37,54.99,54.5,159.7,111.0,22.06,1.0
2026-02-05T09:30:00Z,0.823,6.42,43.24,57.2,155.4,111.0,21.83,1.1
2026-02-05T09:45:00Z,0.646,9.34,39.64,58.21,155.4,111.0,21.67,0.5
2026-02-05T10:00:00Z,0.53,7.63,41.01,57.25,155.4,111.0,21.91,0.73
2026-02-05T10:15:00Z,0.495,8.15,39.7,55.64,155.3,111.0,21.68,0.64
2026-02-05T10:30:00Z,0.407,6.43,33.3,57.07,153.0,111.0,21.43,0.38
2026-02-05T10:45:00Z,0.191,5.81,31.04,55.0,153.0,111.0,21.23,0.38
2026-02-05T11:00:00Z,0.102,8.01,43.98,53.22,153.0,111.0,20.95,0.55
2026-02-05T11:15:00Z,0.105,10.75,45.44,55.39,153.0,111.0,20.77,0.57
2026-02-05T11:30:00Z,0.056,10.11,45.89,33.18,139.4,111.0,20.51,0.5
2026-02-05T11:45:00Z,0.114,8.47,47.47,34.63,139.4,111.0,20.1,0.21
2026-02-05T12:00:00Z,0.153,8.16,44.13,35.32,139.4,111.0,19.43,0.23
2026-02-05T12:15:00Z,0.201,9.59,47.27,37.9,139.4,111.0,18.66,0.12
2026-02-05T12:30:00Z,0.201,7.66,41.13,34.42,137.8,111.0,17.98,0.07
2026-02-05T12:45:00Z,0.257,6.26,37.4,34.3,137.8,111.0,17.67,0.09
2026-02-05T13:00:00Z,0.362,7.47,40.29,35.95,137.8,111.0,17.42,0.18
2026-02-05T13:15:00Z,0.615,9.48,51.31,36.41,138.0,111.0,17.03,0.06
2026-02-05T13:30:00Z,0.499,10.14,57.25,111.64,160.8,111.0,16.71,0.05
2026-02-05T13:45:00Z,1.189,9.42,55.4,112.81,160.8,111.0,16.35,0.05
2026-02-05T14:00:00Z,1.417,8.46,56.32,111.7,160.8,111.0,16.04,0.05
2026-02-05T14:15:00Z,1.565,8.21,58.76,111.56,161.2,111.0,15.68,0.03
2026-02-05T14:45:00Z,1.668,10.73,59.73,56.99,196.0,111.0,15.76,0.29
2026-02-05T15:00:00Z,1.534,11.76,60.67,12.55,196.0,111.0,15.79,0.13
2026-02-05T15:15:00Z,1.545,11.58,63.41,12.52,196.0,111.0,15.5,0.07
2026-02-05T15:30:00Z,1.8,17.39,78.63,12.05,222.8,111.0,15.16,0.08
2026-02-05T15:45:00Z,2.085,22.85,91.08,12.47,222.8,111.0,14.85,0.08
2026-02-05T16:00:00Z,2.244,29.38,112.54,12.75,222.8,111.0,14.61,0.08
2026-02-05T16:15:00Z,2.187,24.42,98.68,12.35,223.7,111.0,14.58,0.07
2026-02-05T16:30:00Z,1.938,21.65,90.55,12.64,303.5,111.0,14.46,0.08
2026-02-05T16:45:00Z,1.824,19.74,82.46,12.53,303.5,111.0,14.28,0.07
2026-02-05T17:00:00Z,1.661,19.09,86.86,12.9,303.5,97.68,14.26,0.07
2026-02-05T17:15:00Z,1.504,17.08,72.29,13.18,303.6,92.1,14.21,0.06
2026-02-05T17:30:00Z,1.28,12.27,64.95,12.49,309.0,61.1,14.18,0.13
2026-02-05T17:45:00Z,1.058,12.55,65.34,12.54,309.0,65.85,14.07,0.18
2026-02-05T18:00:00Z,0.92,9.3,59.57,12.72,309.0,15.51,13.96,0.09
2026-02-05T19:15:00Z,0.743,17.7,85.55,8.86,262.1,15.51,13.18,0.08
2026-02-05T19:30:00Z,0.545,16.01,83.42,8.38,228.9,15.51,13.09,0.06
2026-02-05T19:45:00Z,1.078,13.51,72.29,8.38,228.9,15.51,13.15,0.15
2026-02-05T20:00:00Z,1.168,12.28,70.16,8.34,228.9,15.51,13.18,0.14
2026-02-05T20:30:00Z,1.148,10.43,60.48,8.53,198.4,15.51,12.94,0.04
2026-02-05T20:45:00Z,1.14,9.57,60.77,8.44,198.4,15.51,12.78,0.08
2026-02-05T21:00:00Z,1.136,13.48,67.36,8.18,198.4,15.51,12.69,0.09
2026-02-05T21:15:00Z,1.156,10.76,64.91,8.64,198.4,15.51,12.63,0.09
2026-02-05T21:30:00Z,1.141,8.86,56.44,8.49,171.2,15.51,12.58,0.12
2026-02-05T21:45:00Z,1.123,11.28,67.02,8.01,171.2,15.51,12.62,0.19
2026-02-05T22:00:00Z,1.147,12.39,66.73,8.48,171.2,15.51,12.46,0.1
2026-02-05T22:15:00Z,1.162,11.53,68.93,8.91,171.2,15.51,12.15,0.11
2026-02-05T22:30:00Z,1.081,9.8,47.77,8.79,172.5,15.51,11.97,0.19
2026-02-05T22:45:00Z,1.052,8.23,54.41,8.38,172.5,15.51,11.85,0.26
2026-02-05T23:00:00Z,1.048,8.5,52.44,8.92,172.5,15.52,11.68,0.17
2026-02-05T23:15:00Z,1.069,12.71,60.45,8.46,172.6,15.52,11.48,0.21
2026-02-05T23:30:00Z,0.993,9.89,54.32,15.22,176.1,15.52,11.32,0.28
2026-02-05T23:45:00Z,0.971,6.4,57.65,14.99,176.1,15.52,11.27,0.26
2026-02-06T00:00:00Z,0.937,9.56,50.78,15.99,176.1,15.52,11.27,0.31
2026-02-06T00:15:00Z,0.722,7.55,46.86,14.57,175.8,15.52,11.16,0.17
2026-02-06T00:30:00Z,0.512,8.63,45.73,15.3,150.9,15.52,11.07,0.3
2026-02-06T00:45:00Z,0.472,10.23,55.29,15.33,150.9,15.52,11.07,0.24
2026-02-06T01:00:00Z,0.518,8.29,53.35,15.57,150.9,15.52,11.04,0.44
2026-02-06T01:15:00Z,0.487,9.67,53.73,15.69,150.9,15.52,10.98,0.28
2026-02-06T01:30:00Z,0.343,14.4,64.14,15.2,159.9,15.52,10.82,0.5
2026-02-06T01:45:00Z,0.952,10.75,56.65,14.19,159.9,15.52,10.91,0.98
2026-02-06T02:00:00Z,1.072,9.5,54.38,14.75,159.9,15.52,11.08,1.14
2026-02-06T02:15:00Z,1.251,10.46,56.27,16.12,160.0,15.52,11.43,0.83
2026-02-06T02:30:00Z,1.291,12.1,62.23,15.62,171.9,15.52,11.87,1.33
2026-02-06T02:45:00Z,1.276,10.47,59.98,14.9,171.9,15.52,12.35,1.16
2026-02-06T03:00:00Z,1.304,10.25,52.97,15.2,171.9,15.52,12.97,1.31
2026-02-06T03:15:00Z,1.33,10.15,54.93,14.7,171.9,97.18,13.51,1.05
2026-02-06T03:30:00Z,1.297,8.8,55.38,14.3,172.3,111.0,14.08,1.13
2026-02-06T03:45:00Z,1.306,8.61,53.64,15.1,172.3,111.0,14.75,0.82
2026-02-06T04:00:00Z,,,,,,,,1.14
2026-02-06T04:15:00Z,1.307,7.32,55.16,15.69,172.6,111.0,15.7,1.22
2026-02-06T04:30:00Z,1.302,9.17,57.07,44.15,194.0,111.0,16.31,1.1
2026-02-06T05:00:00Z,1.343,9.4,53.5,41.21,194.0,111.0,17.98,1.17
2026-02-06T05:15:00Z,1.224,8.52,45.05,44.87,194.0,111.0,18.89,1.23
2026-02-06T05:30:00Z,1.094,8.94,43.28,46.42,192.9,111.0,19.27,1.06
2026-02-06T05:45:00Z,1.041,8.11,42.74,43.44,192.9,111.0,19.84,0.72
2026-02-06T06:00:00Z,0.938,8.28,45.01,48.26,192.9,111.0,20.5,0.81
2026-02-06T06:15:00Z,0.91,8.1,47.03,43.48,192.7,111.0,20.87,0.53
2026-02-06T06:30:00Z,0.997,8.97,49.83,43.91,168.8,111.0,21.27,0.71
2026-02-06T08:00:00Z,0.637,7.9,44.25,51.02,177.8,111.0,22.61,1.02
2026-02-06T08:30:00Z,0.528,7.21,42.95,55.65,155.8,111.0,22.44,0.66
2026-02-06T08:45:00Z,0.484,10.12,57.32,52.5,155.8,111.0,22.56,0.65
2026-02-06T09:00:00Z,0.49,7.75,44.2,56.28,155.8,111.0,22.52,0.83
2026-02-06T09:15:00Z,0.489,6.66,41.51,58.16,155.6,111.0,22.52,0.61
2026-02-06T09:30:00Z,0.614,9.18,44.25,52.53,139.5,111.0,22.51,0.73
2026-02-06T09:45:00Z,0.729,10.31,47.39,56.94,139.5,111.0,22.35,0.64
2026-02-06T10:00:00Z,0.782,8.55,40.0,53.43,139.5,111.0,22.23,0.57
2026-02-06T10:15:00Z,0.719,8.69,42.97,51.06,139.5,111.0,22.19,0.66
2026-02-06T10:30:00Z,0.566,9.83,45.07,51.85,144.8,111.0,22.18,0.75
2026-02-06T10:45:00Z,0.516,5.39,40.71,48.65,144.8,111.0,21.93,1.15
2026-02-06T11:00:00Z,0.43,8.53,43.1,56.62,144.8,111.0,21.84,0.61
2026-02-06T11:15:00Z,0.45,6.82,39.49,53.94,144.6,111.0,21.6,0.24
2026-02-06T11:30:00Z,0.555,6.8,40.77,35.69,134.1,111.0,21.22,0.37
2026-02-06T11:45:00Z,0.758,10.0,49.54,34.4,134.1,111.0,20.86,0.34
2026-02-06T12:00:00Z,0.707,7.7,44.81,33.51,134.1,111.0,20.22,0.1
2026-02-06T12:15:00Z,0.563,9.32,49.84,34.0,134.2,111.0,19.53,0.23
2026-02-06T12:30:00Z,0.628,7.04,46.19,35.62,136.9,111.0,19.0,0.27
2026-02-06T12:45:00Z,0.639,8.85,53.37,34.32,136.9,111.0,18.57,0.12
2026-02-06T13:00:00Z,0.737,8.66,45.66,34.19,136.9,111.0,18.16,0.24
2026-02-06T13:15:00Z,0.801,9.74,52.34,36.81,137.0,111.0,17.91,0.23
2026-02-06T13:30:00Z,0.682,8.27,52.25,12.8,147.6,111.0,17.61,0.07
2026-02-06T13:45:00Z,1.375,9.5,63.95,12.13,147.6,111.0,17.45,0.11
2026-02-06T14:00:00Z,1.751,11.88,69.54,12.82,147.6,111.0,17.16,0.02
2026-02-06T14:15:00Z,1.851,12.23,67.81,13.05,150.2,111.0,16.73,0.04
2026-02-06T14:30:00Z,1.935,12.57,71.76,12.29,387.2,111.0,16.71,0.13
2026-02-06T14:45:00Z,1.875,12.19,72.58,12.08,387.2,111.0,16.51,0.07
2026-02-06T15:00:00Z,2.02,12.21,69.27,12.17,387.2,111.0,16.28,0.07
2026-02-06T15:15:00Z,2.081,10.34,69.95,12.97,387.2,111.0,16.19,0.1
2026-02-06T15:30:00Z,1.979,14.28,74.34,12.28,299.3,111.0,16.13,0.06
2026-02-06T15:45:00Z,2.061,11.99,68.04,11.72,299.3,111.0,16.03,0.08
2026-02-06T16:00:00Z,1.856,9.0,66.84,12.4,299.3,111.0,15.88,0.08
2026-02-06T16:30:00Z,1.631,13.84,73.29,12.9,319.5,111.0,15.74,0.09
2026-02-06T16:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06T17:00:00Z,1.459,13.23,71.13,12.51,319.5,111.0,15.58,0.07
2026-02-06T17:15:00Z,1.335,11.46,65.5,12.51,318.8,91.66,15.45,0.07
2026-02-06T17:30:00Z,1.203,8.91,54.96,11.94,248.7,15.5,15.33,0.07
2026-02-06T17:45:00Z,1.023,10.38,62.95,12.36,248.7,15.5,15.2,0.08
2026-02-06T18:00:00Z,0.841,5.94,52.89,12.35,248.7,15.5,15.21,0.07
2026-02-06T19:15:00Z,0.343,7.45,56.9,8.37,187.0,18.9,15.03,0.28
2026-02-06T19:30:00Z,0.187,8.41,57.68,8.49,157.2,15.5,14.92,0.5
2026-02-06T19:45:00Z,0.841,10.36,58.77,8.62,157.2,15.51,14.72,0.14
2026-02-06T20:00:00Z,0.899,8.35,57.94,9.62,157.2,15.51,14.4,0.08
2026-02-06T20:15:00Z,0.912,8.37,54.18,8.6,157.2,15.51,14.32,0.08
2026-02-06T20:30:00Z,0.964,10.32,59.6,8.55,172.2,15.51,14.14,0.12
2026-02-06T20:45:00Z,1.141,10.74,60.96,8.4,172.2,15.51,13.99,0.17
2026-02-06T21:00:00Z,1.087,9.88,61.89,8.39,172.2,15.51,13.86,0.15
2026-02-06T21:15:00Z,1.11,8.82,55.85,8.29,172.1,15.51,13.61,0.15
2026-02-06T21:30:00Z,1.096,8.93,58.89,8.52,165.2,15.51,13.45,0.25
2026-02-06T21:45:00Z,1.086,8.91,56.72,8.6,165.2,15.51,13.36,0.36
2026-02-06T22:00:00Z,1.036,8.81,56.53,8.16,165.2,15.51,13.19,0.11
2026-02-06T22:15:00Z,1.047,9.05,59.85,8.75,165.2,15.51,12.99,0.36
2026-02-06T22:30:00Z,1.018,9.3,51.23,7.77,163.8,15.51,12.96,0.14
2026-02-06T22:45:00Z,0.98,7.85,53.32,8.03,163.8,15.51,12.79,0.12
2026-02-06T23:00:00Z,0.973,8.32,51.67,8.83,163.8,15.51,12.63,0.29
2026-02-06T23:15:00Z,0.968,8.54,54.4,8.33,163.2,15.51,12.64,0.38
2026-02-06T23:30:00Z,0.972,9.07,50.22,14.99,108.7,15.51,12.59,0.3
2026-02-06T23:45:00Z,1.261,8.76,51.75,15.63,108.7,15.51,12.43,0.41
2026-02-07T00:00:00Z,1.39,9.92,56.98,14.82,108.7,15.51,12.36,0.45
2026-02-08T16:00:00Z,2.651,26.7,102.0,1.98,293.5,111.0,14.41,0.08
2026-02-08T16:15:00Z,2.912,25.88,96.79,3.0,294.5,111.0,14.14,0.08
2026-02-08T16:30:00Z,2.75,22.57,89.81,2.29,380.2,111.0,13.93,0.08
2026-02-08T16:45:00Z,2.924,36.47,127.91,3.35,380.2,111.0,14.1,0.08
2026-02-08T17:00:00Z,3.586,48.18,160.34,4.22,380.2,111.0,14.28,0.08
2026-02-08T17:15:00Z,4.07,43.18,150.82,3.73,380.5,111.0,14.04,0.08
2026-02-08T17:30:00Z,4.176,41.8,144.07,3.84,413.9,93.98,13.87,0.08
2026-02-08T17:45:00Z,4.225,45.91,155.52,3.39,413.9,15.5,13.78,0.08
2026-02-08T18:00:00Z,4.323,45.32,158.25,3.94,413.9,15.5,13.56,0.07
2026-02-08T19:15:00Z,3.526,43.58,155.57,2.06,416.3,15.51,12.45,0.08
2026-02-08T19:30:00Z,2.182,43.16,149.15,1.79,405.5,15.51,12.31,0.08
2026-02-08T19:45:00Z,2.715,39.73,138.54,1.4,405.5,15.51,12.04,0.09
2026-02-08T20:00:00Z,2.674,38.07,136.62,1.83,405.5,15.51,12.11,0.08
2026-02-08T20:15:00Z,2.519,37.7,134.02,1.89,404.9,15.51,12.13,0.07
2026-02-08T20:30:00Z,2.391,38.08,134.09,1.97,351.5,15.51,12.03,0.07
2026-02-08T20:45:00Z,2.239,37.82,136.32,2.92,351.5,15.51,12.02,0.09
2026-02-08T21:00:00Z,2.198,36.38,129.27,3.07,351.5,15.51,12.21,0.07
2026-02-08T21:15:00Z,2.144,38.74,136.07,2.34,351.5,15.51,12.25,0.09
2026-02-08T21:30:00Z,2.143,39.56,139.18,1.51,298.2,15.51,12.26,0.07
2026-02-08T21:45:00Z,2.107,40.34,138.66,1.28,298.2,15.51,12.26,0.08
2026-02-08T22:00:00Z,1.922,38.45,135.69,1.44,298.2,15.51,12.31,0.08
2026-02-08T22:15:00Z,1.823,40.74,143.66,1.56,297.8,15.51,12.22,0.07
2026-02-08T22:30:00Z,1.787,43.19,145.21,1.49,259.1,15.51,12.42,0.08
2026-02-08T22:45:00Z,1.559,42.17,144.27,1.22,259.1,15.51,12.22,0.07
2026-02-08T23:00:00Z,1.292,41.09,142.28,0.89,259.1,15.51,12.24,0.07
2026-02-08T23:15:00Z,1.16,40.96,142.86,0.83,259.1,15.51,12.38,0.13
2026-02-08T23:30:00Z,0.917,40.25,136.16,0.23,261.8,15.51,12.6,0.09
2026-02-08T23:45:00Z,0.774,37.54,129.79,0.08,261.8,15.51,12.46,0.07
2026-02-09T01:15:00Z,0.615,35.93,120.65,0.84,225.3,15.51,11.93,0.08
2026-02-09T01:30:00Z,0.269,33.52,113.7,0.77,233.5,15.51,12.05,0.15
2026-02-09T01:45:00Z,1.376,27.18,99.86,0.22,233.5,15.51,12.14,0.09
2026-02-09T02:00:00Z,1.497,26.92,98.49,0.29,233.5,15.51,12.22,0.09
2026-02-09T02:15:00Z,1.421,22.97,80.48,0.88,233.4,15.51,12.46,0.16
2026-02-09T02:30:00Z,1.26,19.24,72.61,0.72,221.8,15.51,12.79,0.17
2026-02-09T02:45:00Z,1.101,15.35,59.8,0.77,221.8,15.51,13.26,0.1
2026-02-09T03:00:00Z,1.168,16.1,69.54,1.47,221.8,15.51,13.71,0.11
2026-02-09T03:15:00Z,1.221,15.09,65.43,1.69,221.8,15.51,13.87,0.26
2026-02-09T03:30:00Z,1.247,13.24,61.88,3.01,221.1,15.5,14.17,0.25
2026-02-09T03:45:00Z,1.341,12.71,61.52,5.24,221.1,20.72,14.72,0.32
2026-02-09T04:00:00Z,1.462,13.98,61.45,5.9,221.1,82.14,14.98,0.1
2026-02-09T04:15:00Z,1.479,11.52,56.97,9.21,221.1,111.0,16.01,0.29
2026-02-09T04:30:00Z,1.268,9.63,55.71,14.89,240.9,111.0,17.21,0.35
2026-02-09T04:45:00Z,1.058,9.61,48.47,18.2,240.9,111.0,17.48,0.17
2026-02-09T05:00:00Z,0.991,9.27,50.36,17.94,240.9,111.0,18.59,0.45
2026-02-09T05:15:00Z,0.932,8.4,50.47,19.99,240.9,111.0,19.29,1.06
2026-02-09T05:30:00Z,0.946,7.67,46.98,19.23,206.8,111.0,19.82,0.83
2026-02-09T05:45:00Z,1.01,10.01,56.52,18.61,206.8,111.0,20.33,0.58
2026-02-09T06:00:00Z,1.014,8.88,52.85,22.66,206.8,111.0,20.69,0.67
